id,name,credits,tags,subject,term,eligible_grades,prerequisite,corequisite,elective,schools
0144A,English 2 KAP/GT A,0.5,"GT,KAP",English Language Arts,Semester 1,10th,"English 1 , Requires ELA GT identification",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0144B,English 2 KAP/GT B,0.5,"GT,KAP",English Language Arts,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0160A,Humanities KAP A,0.5,KAP,English Language Arts,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0160B,Humanities KAP B,0.5,KAP,English Language Arts,Semester 2,"10th, 11th, 12th",N/A,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0161A,Academic Decathlon 1A KAP  (Ind. Study in English),0.5,KAP,English Language Arts,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0161B,Academic Decathlon 1B KAP  (Ind. Study in English),0.5,KAP,English Language Arts,Semester 2,"10th, 11th, 12th",N/A,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0162A,Academic Decathlon 2A KAP  (Ind. Study in English),0.5,KAP,English Language Arts,Semester 1,"11th, 12th",N/A,N/A,True,"Katy HS,Seven Lakes HS,Tompkins HS,Taylor HS,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0162B,Academic Decathlon 2B KAP  (Ind. Study in English),0.5,KAP,English Language Arts,Semester 2,"11th, 12th",N/A,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0163A,Academic Decthlon 3A KAP  (Ind. Study in English),0.5,KAP,English Language Arts,Semester 1,12th,N/A,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0163B,Academic Decathlon 3B KAP (Ind. Study in English),0.5,KAP,English Language Arts,Semester 2,12th,N/A,N/A,True,"Katy HS,Seven Lakes HS,Tompkins HS,Taylor HS,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0173A,English 3A (Dual Credit),0.5,DC,English Language Arts,Semester 1,11th,"English 2 , HCC admissions requirements; TSI requirement",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0173B,English 3B (Dual Credit),0.5,DC,English Language Arts,Semester 2,11th,"English 2 , HCC admissions requirements; TSI requirement",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0211A,Algebra 1A,0.5,,MATH,Semester 1,9th,N/A,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0211B,Algebra 1B,0.5,,MATH,Semester 1,9th,N/A,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0223A,Geometry A,0.5,,MATH,Semester 1,"9th, 10th",Algebra 1,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0223B,Geometry B,0.5,,MATH,Semester 1,"9th, 10th",Algebra 1,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0223VIRKSA,KVS Geometry A  (Summer only),0.5,VIR,MATH,Semester 1,"9th, 10th, 11th, 12th","Algebra 1 , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0223VIRKSB,KVS Geometry B  (Summer only),0.5,VIR,MATH,Semester 2,"9th, 10th, 11th, 12th","Algebra 1 , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0236A,Math Models A,0.5,,MATH,Semester 1,"10th, 11th, 12th",Algebra 1 and Geometry,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Jordan HS"
0236B,Math Models B,0.5,,MATH,Semester 2,"9th, 10th, 11th, 12th",Algebra 1 and Geometry,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Jordan HS"
0236VIRA,KVS Math Models Applications A,0.5,VIR,MATH,Semester 1,"9th, 10th, 11th, 12th","Algebra 1 and Geometry , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0236VIRB,KVS Math Models Applications B,0.5,VIR,MATH,Semester 2,"9th, 10th, 11th, 12th","Algebra 1 and Geometry , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0236VIRKSA,KVS Math Models Applications A  (Summer only),0.5,VIR,MATH,Semester 1,"9th, 10th, 11th, 12th","Algebra I and Geometry , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0236VIRKSB,KVS Math Models Applications B  (Summer only),0.5,VIR,MATH,Semester 2,"9th, 10th, 11th, 12th","Algebra 1 and Geometry , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0240A,Algebraic Reasoning A,0.5,,MATH,Semester 1,"11th, 12th",Algebra 1 and Geometry,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0240B,Algebraic Reasoning B,0.5,,MATH,Semester 2,"9th, 10th, 11th, 12th",Algebra 1 and Geometry,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0250A,Statistics A,0.5,,MATH,Semester 1,"10th, 11th, 12th",Algebra 1 and Geometry,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0250B,Statistics B,0.5,,MATH,Semester 1,"10th, 11th, 12th",Algebra 1 and Geometry,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0251A,Geometry A KAP,0.5,KAP,MATH,Semester 1,"9th, 10th, 11th, 12th",Algebra 1,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0251B,Geometry B KAP,0.5,KAP,MATH,Semester 2,"9th, 10th, 11th, 12th",Algebra 1,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0251VIRA,KVS Geometry KAP A,0.5,"VIR,KAP",MATH,Semester 1,"9th, 10th, 11th, 12th, 8th","Algebra 1 , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0251VIRB,KVS Geometry KAP B,0.5,"VIR,KAP",MATH,Semester 2,"9th, 10th, 11th, 12th, 8th","Algebra 1 , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0251VIRKSA,KVS Geometry KAP A  (Summer only),0.5,"VIR,KAP",MATH,Semester 1,"9th, 10th, 11th, 12th","Algebra 1 , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0251VIRKSB,KVS Geometry KAP B (Summer only),0.5,"VIR,KAP",MATH,Semester 2,"9th, 10th, 11th, 12th","Algebra 1 , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0252A,Geometry KAP/GT A,0.5,"GT,KAP",MATH,Semester 1,"9th, 10th","Algebra1 , Requires Math GT Identification",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0252B,Geometry KAP/GT B,0.5,"GT,KAP",MATH,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0252VIRA,KVS Geometry KAP/GT A,0.5,"GT,VIR,KAP",MATH,Semester 1,"9th, 10th, 11th, 12th","Algebra 1 , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0252VIRB,KVS Geometry KAP/GT B,0.5,"GT,VIR,KAP",MATH,Semester 2,"9th, 10th, 11th, 12th","Algebra 1 , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0253A,Algebra 2A KAP,0.5,KAP,MATH,Semester 1,"9th, 10th, 11th, 12th","Geometry , With campus approval, Algebra II may be taken concurrently with Geometry in grades 10-12.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0253B,Algebra 2B KAP,0.5,KAP,MATH,Semester 2,"9th, 10th, 11th, 12th",Geometry,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0254A,Algebra 2 KAP/GT A,0.5,"GT,KAP",MATH,Semester 1,"9th, 10th, 11th, 12th","Geometry , Requires Math GT Identification.  With campus approval, Algebra II can be taken concurrently with Geometry in grades 10-12.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0254B,Algebra 2 KAP/GT B,0.5,"GT,KAP",MATH,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0255A,Precalculus A KAP,0.5,KAP,MATH,Semester 1,"9th, 10th, 11th, 12th",Algebra 2,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0255B,Precalculus B KAP,0.5,KAP,MATH,Semester 2,"9th, 10th, 11th, 12th",Algebra 2,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0255VIRKSA,KVS Pre Calculus KAP A (Summer only),0.5,"VIR,KAP",MATH,Semester 1,"9th, 10th, 11th, 12th","Algebra 2 , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0255VIRKSB,KVS Pre Calculus KAP B  (Summer only),0.5,"VIR,KAP",MATH,Semester 2,"9th, 10th, 11th, 12th","Algebra 2 , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0256A,Precalculus KAP/GT A,0.5,"MCTC,GT,KAP",MATH,Semester 1,"11th, 12th, 10th","Algebra 2 , Requires Math GT Identification",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0256B,Precalculus KAP/GT B,0.5,"MCTC,GT,KAP",MATH,Semester 2,"10th, 11th, 12th",N/A,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0257A,Multivariable Calculus A KAP,0.5,KAP,MATH,Semester 1,12th,AP Calculus BC,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Opportunity Awareness Center,Miller Career and Tech Center,Cinco Ranch HS,Jordan HS"
0257B,Multivariable Calculus B KAP,0.5,KAP,MATH,Semester 2,"9th, 10th, 11th, 12th",AP Calculus BC,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Opportunity Awareness Center,Miller Career and Tech Center,Cinco Ranch HS,Jordan HS"
0257VIRA,KVS Multivariable Calculus KAP A,0.5,"VIR,KAP",MATH,Semester 1,"9th, 10th, 11th, 12th","AP Caclulus BC , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0257VIRB,KVS Multivariable Calculus KAP B,0.5,"VIR,KAP",MATH,Semester 2,"9th, 10th, 11th, 12th","AP Calculus BC , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0258A,Multivariable Calculus KAP/GT A,0.5,"GT,KAP",MATH,Semester 1,12th,"AP Calculus BC , Requires Math GT Identification",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0258B,Multivariable Calculus KAP/GT B,0.5,"GT,KAP",MATH,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0258VIRA,KVS Multivariable Calculus KAP/GT A,0.5,"GT,VIR,KAP",MATH,Semester 1,"9th, 10th, 11th, 12th","AP Calculus BC , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy HS,Seven Lakes HS,Raines Academy,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
